AWS_ID,District,Mandal,Location,Circle,Latitude,Longitude,EventID,Start,End,Duration_hrs,Total_Rain,Max_Hourly,Average_Intensity
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15053,2025-04-03 15:00:00,2025-04-03 22:00:00,8,17.75,5.0,2.21875
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15054,2025-04-04 02:00:00,2025-04-04 04:00:00,3,3.5,1.75,1.1666666666666667
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15055,2025-04-10 16:00:00,2025-04-10 16:00:00,1,1.75,1.75,1.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15056,2025-04-10 18:00:00,2025-04-10 18:00:00,1,0.75,0.75,0.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15057,2025-04-16 18:00:00,2025-04-16 18:00:00,1,0.75,0.75,0.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15058,2025-04-17 20:00:00,2025-04-17 20:00:00,1,1.75,1.75,1.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15059,2025-04-18 00:00:00,2025-04-18 00:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15060,2025-04-18 17:00:00,2025-04-18 18:00:00,2,9.25,9.0,4.625
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15061,2025-04-22 19:00:00,2025-04-22 19:00:00,1,4.75,4.75,4.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15062,2025-05-04 16:00:00,2025-05-04 16:00:00,1,3.5,3.5,3.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15063,2025-05-05 20:00:00,2025-05-05 21:00:00,2,2.75,2.5,1.375
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15064,2025-05-08 03:00:00,2025-05-08 04:00:00,2,3.0,2.75,1.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15065,2025-05-12 22:00:00,2025-05-12 23:00:00,2,3.0,2.5,1.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15066,2025-05-13 01:00:00,2025-05-13 05:00:00,5,5.75,2.75,1.15
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15067,2025-05-14 01:00:00,2025-05-14 01:00:00,1,6.0,6.0,6.0
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15068,2025-05-14 19:00:00,2025-05-14 20:00:00,2,18.0,17.5,9.0
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15069,2025-05-15 07:00:00,2025-05-15 07:00:00,1,0.5,0.5,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15070,2025-05-15 10:00:00,2025-05-15 10:00:00,1,0.75,0.75,0.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15071,2025-05-16 01:00:00,2025-05-16 04:00:00,4,4.75,2.75,1.1875
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15072,2025-05-18 18:00:00,2025-05-18 18:00:00,1,17.75,17.75,17.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15073,2025-05-21 15:00:00,2025-05-21 17:00:00,3,15.75,14.5,5.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15074,2025-05-21 19:00:00,2025-05-21 20:00:00,2,1.25,0.75,0.625
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15075,2025-05-21 22:00:00,2025-05-22 04:00:00,7,23.5,14.0,3.357142857142857
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15076,2025-05-22 08:00:00,2025-05-22 08:00:00,1,0.75,0.75,0.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15077,2025-05-23 23:00:00,2025-05-23 23:00:00,1,2.75,2.75,2.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15078,2025-05-24 20:00:00,2025-05-24 22:00:00,3,10.5,9.5,3.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15079,2025-05-25 01:00:00,2025-05-25 01:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15080,2025-05-26 05:00:00,2025-05-26 05:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15081,2025-05-26 16:00:00,2025-05-26 16:00:00,1,2.5,2.5,2.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15082,2025-05-26 18:00:00,2025-05-26 19:00:00,2,0.5,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15083,2025-05-27 20:00:00,2025-05-28 00:00:00,5,55.0,30.75,11.0
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15084,2025-05-29 17:00:00,2025-05-29 17:00:00,1,0.75,0.75,0.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15085,2025-05-29 19:00:00,2025-05-29 21:00:00,3,1.5,0.75,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15086,2025-06-02 17:00:00,2025-06-02 17:00:00,1,0.5,0.5,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15087,2025-06-09 11:00:00,2025-06-09 11:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15088,2025-06-11 07:00:00,2025-06-11 07:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15089,2025-06-12 04:00:00,2025-06-12 05:00:00,2,109.5,69.5,54.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15090,2025-06-12 07:00:00,2025-06-12 07:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15091,2025-06-12 23:00:00,2025-06-13 00:00:00,2,1.5,1.25,0.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15092,2025-06-13 14:00:00,2025-06-13 14:00:00,1,6.75,6.75,6.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15093,2025-06-16 20:00:00,2025-06-16 20:00:00,1,0.5,0.5,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15094,2025-06-23 16:00:00,2025-06-23 16:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15095,2025-06-24 15:00:00,2025-06-24 15:00:00,1,0.5,0.5,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15096,2025-06-26 02:00:00,2025-06-26 05:00:00,4,1.0,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15097,2025-06-27 18:00:00,2025-06-27 19:00:00,2,2.5,1.5,1.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15098,2025-06-29 21:00:00,2025-06-29 22:00:00,2,0.75,0.5,0.375
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15099,2025-06-30 19:00:00,2025-07-01 01:00:00,7,21.25,8.75,3.0357142857142856
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15100,2025-07-01 03:00:00,2025-07-01 05:00:00,3,1.5,0.5,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15101,2025-07-01 19:00:00,2025-07-02 02:00:00,8,29.0,8.75,3.625
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15102,2025-07-02 07:00:00,2025-07-02 07:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15103,2025-07-02 11:00:00,2025-07-02 11:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15104,2025-07-02 16:00:00,2025-07-02 16:00:00,1,0.5,0.5,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15105,2025-07-03 03:00:00,2025-07-03 03:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15106,2025-07-04 21:00:00,2025-07-04 22:00:00,2,3.25,2.75,1.625
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15107,2025-07-09 04:00:00,2025-07-09 04:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15108,2025-07-10 20:00:00,2025-07-10 20:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15109,2025-07-10 22:00:00,2025-07-10 22:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15110,2025-07-17 18:00:00,2025-07-17 20:00:00,3,18.75,11.25,6.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15111,2025-07-17 22:00:00,2025-07-17 23:01:00,2,0.5,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15112,2025-07-18 02:00:00,2025-07-18 02:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15113,2025-07-18 17:00:00,2025-07-18 20:00:00,4,49.25,42.0,12.3125
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15114,2025-07-19 17:00:00,2025-07-19 19:00:00,3,2.0,1.0,0.6666666666666666
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15115,2025-07-22 02:00:00,2025-07-22 02:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15116,2025-07-23 00:00:00,2025-07-23 04:00:00,5,44.0,19.75,8.8
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15117,2025-07-23 06:00:00,2025-07-23 08:00:00,3,2.25,1.75,0.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15118,2025-07-23 10:00:00,2025-07-23 12:00:00,3,2.0,1.0,0.6666666666666666
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15119,2025-07-23 22:00:00,2025-07-24 05:00:00,8,26.75,14.75,3.34375
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15120,2025-07-24 07:00:00,2025-07-24 07:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15121,2025-07-24 10:00:00,2025-07-24 10:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15122,2025-07-24 12:00:00,2025-07-24 13:00:00,2,1.0,0.5,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15123,2025-07-24 15:00:00,2025-07-24 21:00:00,7,9.75,2.25,1.3928571428571428
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15124,2025-07-25 08:00:00,2025-07-25 08:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15125,2025-07-25 10:00:00,2025-07-25 14:00:00,5,1.75,0.75,0.35
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15126,2025-07-25 16:00:00,2025-07-26 00:00:00,9,16.25,6.5,1.8055555555555556
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15127,2025-07-26 03:00:00,2025-07-26 05:00:00,3,1.0,0.5,0.3333333333333333
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15128,2025-07-26 07:00:00,2025-07-26 07:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15129,2025-07-26 10:00:00,2025-07-26 14:00:00,5,11.5,6.5,2.3
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15130,2025-07-26 16:00:00,2025-07-26 16:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15131,2025-07-26 21:00:00,2025-07-26 21:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15132,2025-07-27 02:00:00,2025-07-27 04:00:00,3,1.0,0.5,0.3333333333333333
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15133,2025-07-30 18:00:00,2025-07-30 19:00:00,2,9.0,8.0,4.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15134,2025-07-30 21:00:00,2025-07-30 21:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15135,2025-07-31 18:00:00,2025-07-31 18:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15136,2025-08-04 17:00:00,2025-08-04 19:00:00,3,14.25,10.5,4.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15137,2025-08-05 14:00:00,2025-08-05 17:00:00,4,28.0,18.75,7.0
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15138,2025-08-05 20:00:00,2025-08-05 20:00:00,1,16.75,16.75,16.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15139,2025-08-07 17:00:00,2025-08-07 17:00:00,1,2.0,2.0,2.0
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15140,2025-08-07 19:00:00,2025-08-08 02:00:00,8,54.75,31.5,6.84375
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15141,2025-08-09 10:00:00,2025-08-09 10:00:00,1,2.75,2.75,2.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15142,2025-08-09 23:00:00,2025-08-10 00:00:00,2,3.0,1.5,1.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15143,2025-08-10 22:00:00,2025-08-11 02:00:00,5,15.5,4.25,3.1
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15144,2025-08-11 17:00:00,2025-08-11 17:00:00,1,3.5,3.5,3.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15145,2025-08-11 19:00:00,2025-08-11 20:00:00,2,5.0,4.0,2.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15146,2025-08-11 23:00:00,2025-08-12 08:00:00,10,5.5,1.25,0.55
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15147,2025-08-12 15:00:00,2025-08-12 15:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15148,2025-08-13 02:00:00,2025-08-13 05:00:00,4,9.75,6.5,2.4375
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15149,2025-08-13 12:00:00,2025-08-13 12:00:00,1,19.0,19.0,19.0
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15150,2025-08-13 14:00:00,2025-08-13 18:00:00,5,7.0,2.75,1.4
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15151,2025-08-13 23:00:00,2025-08-13 23:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15152,2025-08-14 01:00:00,2025-08-14 03:00:00,3,1.75,0.75,0.5833333333333334
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15153,2025-08-14 10:00:00,2025-08-14 10:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15154,2025-08-14 22:00:00,2025-08-15 03:00:00,6,7.0,4.0,1.1666666666666667
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15155,2025-08-15 22:00:00,2025-08-16 05:00:00,8,34.25,10.75,4.28125
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15156,2025-08-16 10:00:00,2025-08-16 11:00:00,2,1.0,0.5,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15157,2025-08-17 16:00:00,2025-08-17 16:00:00,1,1.5,1.5,1.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15158,2025-08-17 21:00:00,2025-08-18 07:00:00,11,35.0,8.75,3.1818181818181817
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15159,2025-08-18 10:00:00,2025-08-18 10:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15160,2025-08-18 21:00:00,2025-08-19 07:00:00,11,47.25,11.75,4.295454545454546
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15161,2025-08-19 11:00:00,2025-08-19 12:00:00,2,0.5,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15162,2025-08-19 18:00:00,2025-08-19 18:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15163,2025-08-19 20:00:00,2025-08-19 20:00:00,1,1.5,1.5,1.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15164,2025-08-20 07:00:00,2025-08-20 08:00:00,2,1.0,0.75,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15165,2025-08-20 20:00:00,2025-08-20 20:00:00,1,6.25,6.25,6.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15166,2025-08-26 13:00:00,2025-08-26 14:00:00,2,3.0,2.25,1.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15167,2025-08-26 17:00:00,2025-08-26 20:00:00,4,2.0,1.0,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15168,2025-08-26 22:00:00,2025-08-27 08:00:00,11,34.75,6.5,3.159090909090909
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15169,2025-08-27 10:00:00,2025-08-27 15:00:00,6,21.0,12.5,3.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15170,2025-08-28 03:00:00,2025-08-28 03:00:00,1,1.25,1.25,1.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15171,2025-08-28 05:00:00,2025-08-28 07:00:00,3,7.5,6.0,2.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15172,2025-08-28 10:00:00,2025-08-28 10:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15173,2025-08-28 13:00:00,2025-08-28 13:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15174,2025-08-29 03:00:00,2025-08-29 03:00:00,1,3.0,3.0,3.0
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15175,2025-08-29 16:00:00,2025-08-29 17:00:00,2,2.75,2.5,1.375
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15176,2025-08-29 20:00:00,2025-08-29 20:00:00,1,0.5,0.5,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15177,2025-08-29 23:00:00,2025-08-29 23:00:00,1,0.75,0.75,0.75
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15178,2025-08-30 23:00:00,2025-08-30 23:00:00,1,1.0,1.0,1.0
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15179,2025-08-31 17:00:00,2025-08-31 17:00:00,1,12.5,12.5,12.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15180,2025-09-02 16:00:00,2025-09-02 18:00:00,3,5.75,4.75,1.9166666666666667
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15181,2025-09-03 06:00:00,2025-09-03 06:00:00,1,0.5,0.5,0.5
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15182,2025-09-04 02:00:00,2025-09-04 02:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15183,2025-09-06 16:00:00,2025-09-06 16:00:00,1,2.0,2.0,2.0
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15184,2025-09-11 12:00:00,2025-09-11 13:00:00,2,2.0,1.0,1.0
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15185,2025-09-11 17:00:00,2025-09-12 02:00:00,10,14.5,3.75,1.45
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15186,2025-09-12 12:00:00,2025-09-12 12:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15187,2025-09-12 14:00:00,2025-09-12 15:00:00,2,0.5,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15188,2025-09-13 07:00:00,2025-09-13 07:00:00,1,0.25,0.25,0.25
30110,Rangareddy,Serilingampally,PJR Stadium: Chandanagar,Circle-21 (Chanda Nagar),17.48883,78.324393,15189,2025-09-13 13:00:00,2025-09-13 13:00:00,1,0.75,0.75,0.75
